id,created_at,text
1071482918105575424,2018-12-08 19:13:29,Replies to my 2018 tweets went from denial to anger to unengagement to now the first signs of acceptance. Acceptance being the last stage of grief is another sign for me that the bear is starting to near its end.
1071130337890177024,2018-12-07 19:52:27,@issedjur @alexsunnarborg Dash belongs on the right due to its instamine and high staking reward paying to the masternode operators who continue to centralise control over the budget and decisions
1069389815232282624,2018-12-03 00:36:14,"@notgrubles Not to discount what you're saying, the market unwinds with an emotional signature, this part of the market remains unchanged between the two bears. What has changed is the price action is more robotic, signs to me of new types of participants having entered."
1069383574313451526,2018-12-03 00:11:26,@KieranJGarland @reggiebets5 200 period MA.
1069379480555319298,2018-12-02 23:55:10,"@crypto_age If capitulation has indeed happened then we would be in an accumulation phase right now. But the key signs of this have not happened. NVT normalising, Blockchain volume needs to be higher (BNM), 200DMA would be closer to 200WMA, also unpublished work pointing to said timing."
1069378681351618560,2018-12-02 23:52:00,"@KieranJGarland Yes, we've been building the infrastructure that makes Fomonomics viable for all of this year (in a project called Hypersheet)."
1069374878493667329,2018-12-02 23:36:53,"@reggiebets5 First chart is 200 day moving average, shorter range chart is 128 period moving average on 30min candles."
1069367250266804224,2018-12-02 23:06:35,PS. These updates will be less frequent as time progresses as I've started a role advising funds on market dynamics using fundamental blockchain analysis and need to focus time for clients for their higher resolution summaries.
1069367249570594817,2018-12-02 23:06:34,"Should price break to the bear side of this wedge, we can expect more range bound sideways action, followed by final capitulation, and an end of the bear market earlier, around Q1 2019."
1069367247913844737,2018-12-02 23:06:34,"Be aware the above scenario is contingent on a bounce upwards to test low 5000s. Currently the short term price action is consolidating into a wedge with hidden accumulation (according to the OBV indicator), this suggest there is more probability of an up move from here. https://t.co/p40jgCtdZf"
1069367245715972096,2018-12-02 23:06:33,"Putting together the current snapshot of market price action and fundamental blockchain indicators here's my most feasible scenario for the coming year. Not a map for trading, but should help long term HODLers judge when and at what price levels to enter. https://t.co/Z5bCxaPptw"
1067788225182400513,2018-11-28 14:32:06,"@davidiach @MustStopMurad @AriDavidPaul @QWQiao Over the long game the trend is from simplicity to complexity in oscillations of centralisation. At each paradigm shift is a reversion back to decentralisation before power consolidates to the winners, the cycle then repeats."
1067419667512393728,2018-11-27 14:07:35,RT @coindesk: #ConsensusInvest Pregame w/ @alexsunnarborg &amp; @woonomic | #coindeskLIVE https://t.co/Z4B0pllmp2
1067391490073288705,2018-11-27 12:15:37,"Join us in 15mins for the #ConsensusInvest “pre-game show”.  Live-stream on Periscope, feel free to engage with questions! https://t.co/buavJTxPaD"
1067341118998790144,2018-11-27 08:55:27,"RT @kenoshaking: $BTC: 

1/ BAD NEWS: We haven't bottomed yet.

GOOD NEWS: The bottom is not that far away.

Thread..."
1066853165423828992,2018-11-26 00:36:30,"@LeungYves If the rebound doesn’t go too high then yeah, I’m hopeful of it ending much quicker. Will need to wait for the blockchain data to come in to be more sure."
1066765522853875712,2018-11-25 18:48:14,The tail half of crypto bear markets can be broken into 3 technical stages. Where are we at?
1066644691893002240,2018-11-25 10:48:06,"RT @adam3us: interesting stat from @fundstrat #Bitcoin use to speculation ratio is 1:4 vs 1:240 for Fiat, 1:40 Oil, 1:40 Gold, even Bonds &gt;…"
1066053759254650880,2018-11-23 19:39:57,"@FalakHasnain Yeah, I think we'll retest the low 5000s."
1065379523368230912,2018-11-21 23:00:46,"@thisiswhyimhotz Ok no worries, was worth a shot."
1065344393010393088,2018-11-21 20:41:11,@thisiswhyimhotz I couldn't replicate your chart. https://t.co/rleCmoEZOq
1065333629767831552,2018-11-21 19:58:24,"@thisiswhyimhotz I tried the formula out, 90d MA / 365d MA, and got a different chart. Any ideas? https://t.co/z6Dhg1VVXu"
1065320115670003712,2018-11-21 19:04:42,@thisiswhyimhotz I haven’t myself but I know others that do. Is trend the rate of change? This metric looks promising.
1065239935781928960,2018-11-21 13:46:06,@adam3us @lopp @aantonop @schneierblog Do you think something like Kelvin versioning would be practical for Bitcoin where it aims for a code freeze on the base layer in a hypothetical version 0 in the future?
1065238634914295808,2018-11-21 13:40:56,Adam Back gives us a taste of what’s involved in keeping Bitcoin secure. https://t.co/u03LY8dvkt
1064879966779781121,2018-11-20 13:55:43,Bitcoin is freedom from tyranny and oligarchy dressed up in a get poor quick scheme. https://t.co/FhJQMMPvab
1064846666082082816,2018-11-20 11:43:23,Shout out to @norupp who put in the work to edit this recording of a 3hr conversation we had in a noisy Canggu cafe into a 1hr podcast. It was done in Oct 2017 near the mania phase of the bull market. https://t.co/YUHN7UGQFl
1064829372027129856,2018-11-20 10:34:40,"@iTabeMan More hours of densely populated timezones vs less dense. Like Europe, US, maybe also SE Asia. Market volume and price action has a tendency to wax and wane accordingly."
1064811326629830656,2018-11-20 09:22:58,"Wow that was nutty! RSI reading more FUD than the Feb 12k-&gt;6k crash. We have decent volume profile support in this 4.4k region (middle green band), very unlikely to slice through... if anything the brave can go knife catching. US traders waking up in 2-3hrs. https://t.co/XCNrkkYyJ0"
1064660879650758656,2018-11-19 23:25:08,"@breenemachine @coinmetrics It was an outlier, off the charts. I also put it down to Binance moving coins between cold storage."
1064351306523979777,2018-11-19 02:55:00,"RT @coindesk: Learn about the Importance of #Crypto-economics to the Development of an Investment Thesis with @writenolan, @cburniske and @…"
1064135454419693569,2018-11-18 12:37:17,@richardpearceza Works for me. Try a hard refresh on your browser.
1063583893532508160,2018-11-17 00:05:35,"@bradmillscan @ibrightly @pierre_rochard @AriannaSimpson @spencernoon @VinnyLingham Contrarian, not contrarian. Meh. Changes with the month and short term ups and downs of market. My stuff has been bearish for 6 months. Same with @ToneVays and @VinnyLingham."
1063407814108942341,2018-11-16 12:25:54,"@Bgibson0605 @marceljamin Ditto, I've heard what you're saying 100x too. I say BTCUSD is not just a market, it's a speculative trader's game sitting on top of an adoption curve with underlying investment movements and visible on the blockchain. That's the basis of these calls."
1063381916156477440,2018-11-16 10:43:00,"@rahulsharmakbj ""Let me flip a coin, I think it's 50/50""

""I agree with your thinking 100%"""
1063380514164240384,2018-11-16 10:37:25,"@Crypt0keepr I had 3 candidates for a bottom. $5.5k-$5.8k I said could likely hold ~5 months ago, then 2 months ago I revised this to it failing. This was because blockchain activity was playing out slower and more bearish. Full thread: https://t.co/PhWSk6aJu3"
1063350560810708992,2018-11-16 08:38:24,Murad's long term analysis. Timing and price for a bottom I agree with 100% https://t.co/FtWBuPMHyT
1063150859293315072,2018-11-15 19:24:51,"@huvoliveira @filbfilb I like the approach, well worth investigating some more."
1063142713007104000,2018-11-15 18:52:29,@pete_rizzo_ @ummjackson @coindesk @writenolan Time slider on the horizontal will help the trending visibility.
1063050330978439169,2018-11-15 12:45:24,@BTCTradingSig @MustStopMurad @nic__carter mentions that the live RV data is coming soon. I'll put a chart up when it's live. I imagine it may find its way onto @coinmetrics too.
1063048995516207105,2018-11-15 12:40:05,"Has anyone done research work into ""Investment Velocity""? All the velocity references I've come across in traditional economics is ""utility velocity"", derived from GDP / [Money Supply]. Ignores remittances and investment flows."
1062960146869964801,2018-11-15 06:47:02,"Congrats to @coindesk on the Market Interest visualiser.

Well worth a play.

https://t.co/9ZkQHlq5Mz https://t.co/uB7vIer0va"
1062957706082902016,2018-11-15 06:37:20,@ftob2018 Thanks for the invite but I've already committed to being onstage at Concensus Invest NYC Nov 27th.
1062761015706701824,2018-11-14 17:35:45,"@grinder_o Still shorting till we print a bottom signature, that's months away."
1062639628702740481,2018-11-14 09:33:25,"RT @coinmetrics: Excellent work on a few different approaches to fundamental value in Bitcoin 

https://t.co/9HBGIknKyw"
1062459409127731200,2018-11-13 21:37:17,"@fluidvoice @PositiveCrypto Mayer Multiple uses 200DMA. See how in mid 2014 200DMA nearly crossed? It nearly signalled a bull transition, but it was a fake out. I believe we are in a similar setup. (So not the actual 2015 crossing, that will come later)"
1062456992134946818,2018-11-13 21:27:41,"@2020_100k This is probably a troll Q, but I'll answer anyway. Only NVT existed in 2017. Had they all existed, the answer is no. They don't predict price, they forecast timing and under/overvaluation and therefore directionality."
